"caso_id","llamado_fecha_hora","llamado_region","llamante_edad","llamante_genero","llamante_vinculo","caso_judicializado","hecho_lugar","victima_a_resguardo","victima_edad","victima_genero","victima_nacionalidad","victima_vinculo_agresor","victima_discapacidad","victima_convive_agresor","vs_violacion_via_vaginal","vs_violacion_via_anal","vs_violacion_via_oral","vs_tentativa_violacion","vs_tocamiento_sexual","vs_intento_tocamiento","vs_Intento_violación_tercera_persona","vs_grooming","vs_exhibicionismo","vs_amenazas_verbales_contenido_sexual","vs_explotacion_sexual","vs_explotacion_sexual_comercial","vs_explotacion_sexual_viajes_turismo","vs_sospecha_trata_personas_fines_sexuales","vs_existencia_facilitador_corrupcion_nnya","vs_obligacion_sacarse_fotos_pornograficas","vs_eyaculacion_partes_cuerpo","vs_acoso_sexual","vs_iniciacion_sexual_forzada_inducida","vs_otra_forma_violencia_sexual","vs_no_sabe_no_contesta","ofv_sentimiento_amenaza","ofv_amenaza_explicita","ofv_violencia_fisica","ofv_intento_ahorcar","ofv_intento_quemar","ofv_intento_ahogar","ofv_amenaza_muerte","ofv_uso_sustancias_psicoactivas","ofv_intento_privacion_libertad","ofv_privacion_libertad","ofv_uso_arma_blanca","ofv_uso_arma_fuego","ofv_enganio_seduccion","ofv_intento_matar","ofv_uso_animal_victimizar","ofv_grooming","ofv_otra_forma_violencia","ofv_no_sabe_no_contesta"
"76578","2023-03-06 09:00:18","Metropolitana","25","Femenino","Hermana/o","NO","Vivienda de la Víctima","SI","13","Femenino","Argentina","Tío","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76579","2023-03-06 10:11:28","Metropolitana","Sin dato","Femenino","Madre","NO","NS/NC","SI","20","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76580","2023-03-06 10:45:24","Metropolitana","Sin dato","Femenino","Comisaría","SI","Subterráneo/Tren/Colectivo","SI","37","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76581","2023-03-06 11:07:51","Metropolitana","45","Femenino","Otra Institución","NO","NS/NC","SI","12","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76582","2023-03-06 12:13:13","Metropolitana","Sin dato","Femenino","Madre","NO","Redes Sociales","SI","16","Masculino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76583","2023-03-06 16:06:01","Pampeana","Sin dato","Femenino","Otra/o","NO","NS/NC","SI","8","Femenino","Argentina","NS/NC","NS/NC","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76585","2023-03-06 18:08:57","Metropolitana","35","Femenino","Comisaría","SI","Calle","SI","12","Femenino","Argentina","Abuela","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76586","2023-03-06 22:21:51","Metropolitana","Sin dato","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","13","Femenino","Argentina","Hermano","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76587","2023-03-06 22:38:02","Metropolitana","30","Femenino","Hospital","SI","Albergue transitorio","SI","20","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76588","2023-03-06 22:48:27","Metropolitana","30","Masculino","Comisaría","SI","Calle","SI","15","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76589","2023-03-07 11:45:52","Metropolitana","Sin dato","Masculino","Hospital","SI","NS/NC","SI","17","Masculino","NS/NC","Desconocido","NS/NC","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO"
"76590","2023-03-07 12:05:59","Metropolitana","Sin dato","Femenino","Otra Institución","SI","Vivienda de la Víctima","SI","40","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76591","2023-03-07 13:07:44","Pampeana","59","Femenino","Víctima","NO","NS/NC","SI","59","Femenino","Argentina","Hermano","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76592","2023-03-07 17:21:04","Metropolitana","19","Femenino","Víctima","SI","Comercio","SI","19","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76593","2023-03-07 17:40:05","Metropolitana","28","Femenino","Víctima","NO","Vivienda de la Víctima","SI","28","Femenino","Argentina","Padre","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76594","2023-03-07 18:09:51","Metropolitana","30","Femenino","Comisaría","SI","Comercio","SI","7","Femenino","Argentina","Padre","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76595","2023-03-07 19:31:02","Metropolitana","25","Femenino","Madre","NO","Vivienda del Agresor","SI","4","Femenino","Argentina","NS/NC","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76596","2023-03-07 22:17:08","Metropolitana","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","11","Femenino","Argentina","Otro familiar","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76597","2023-03-07 22:40:48","Metropolitana","24","Femenino","Víctima","NO","NS/NC","SI","24","Femenino","Argentina","Abuelo","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76598","2023-03-08 11:06:21","Metropolitana","49","Femenino","Víctima","NO","Redes Sociales","SI","49","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76599","2023-03-08 12:56:54","Metropolitana","28","Femenino","Víctima","NO","Vivienda de la Víctima","SI","28","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76600","2023-03-08 18:36:30","Metropolitana","Sin dato","Ns/Nc","Familiar","NO","NS/NC","NO","12","Femenino","Argentina","Tío","NS/NC","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76601","2023-03-08 19:11:31","NS/NC","Sin dato","Masculino","Padre","NO","Vivienda de la Víctima","SI","Sin dato","Masculino","Argentina","Padrastro","NS/NC","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76602","2023-03-09 01:08:58","Metropolitana","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","52","Femenino","Argentina","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76604","2023-03-09 07:23:51","Metropolitana","Sin dato","Femenino","Madre","NO","Redes Sociales","SI","11","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO"
"76606","2023-03-09 11:09:35","Metropolitana","Sin dato","Femenino","Otra/o","NO","Vivienda de la Víctima","NO","15","Femenino","Argentina","Hermano","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76607","2023-03-09 12:47:18","Metropolitana","Sin dato","Masculino","Comisaría","SI","Calle","SI","37","Femenino","Argentina","NS/NC","NS/NC","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76609","2023-03-09 13:26:05","Pampeana","32","Femenino","Víctima","NO","Redes Sociales","SI","32","Femenino","Argentina","Ex pareja","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76610","2023-03-09 13:34:40","Metropolitana","32","Femenino","Víctima","NO","NS/NC","SI","32","Femenino","Argentina","Ex pareja","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76611","2023-03-09 14:50:12","Metropolitana","Sin dato","Femenino","Vecina/o","NO","Vivienda de la Víctima","SI","30","Femenino","Argentina","Madre","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76612","2023-03-09 15:08:14","Pampeana","17","Masculino","Víctima","NO","Redes Sociales","SI","17","Masculino","Argentina","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76613","2023-03-09 16:26:43","NOA","Sin dato","Femenino","Víctima","SI","Redes Sociales","SI","Sin dato","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO"
"76614","2023-03-09 17:15:24","NOA","Sin dato","Femenino","Vecina/o","NO","Vivienda de la Víctima","NO","15","Femenino","Argentina","Padre","NS/NC","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76615","2023-03-09 18:43:30","Metropolitana","35","Masculino","Comisaría","SI","Otro","SI","17","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76616","2023-03-09 18:51:34","Metropolitana","30","Masculino","Comisaría","SI","Vivienda del Agresor","SI","26","Femenino","Argentina","Tío","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76617","2023-03-09 21:08:17","Metropolitana","30","Femenino","Comisaría","SI","Otro","SI","29","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76618","2023-03-10 09:05:09","Metropolitana","40","Masculino","Comisaría","SI","Comercio","SI","30","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76619","2023-03-10 10:37:24","Metropolitana","30","Masculino","Comisaría","SI","Calle","SI","50","Femenino","NS/NC","Ex pareja","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76620","2023-03-10 10:50:21","Metropolitana","30","Masculino","Comisaría","SI","Otro","SI","2","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76621","2023-03-10 11:16:59","Metropolitana","Sin dato","Femenino","Víctima","NO","NS/NC","NO","Sin dato","Femenino","NS/NC","Abuelo","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76623","2023-03-10 11:54:06","Metropolitana","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","47","Femenino","Argentina","Pareja","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76624","2023-03-10 17:10:34","Metropolitana","Sin dato","Femenino","Comisaría","SI","NS/NC","SI","52","Femenino","Argentina","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76625","2023-03-10 17:42:48","Metropolitana","40","Femenino","Comisaría","SI","Otro","SI","55","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76626","2023-03-10 18:57:25","Metropolitana","45","Femenino","Familiar","NO","Vivienda del Agresor","SI","15","Femenino","Argentina","Otro familiar","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76627","2023-03-10 21:47:24","Metropolitana","Sin dato","Masculino","Comisaría","SI","Calle","SI","14","Femenino","Otra","Desconocido","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76628","2023-03-10 23:17:37","Metropolitana","Sin dato","Femenino","Comisaría","SI","Otro","SI","33","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76629","2023-03-11 01:57:51","Metropolitana","Sin dato","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","17","Femenino","Argentina","Padrastro","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76630","2023-03-11 02:05:05","Metropolitana","Sin dato","Femenino","Madre","NO","Vivienda de la Víctima","SI","13","Masculino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76631","2023-03-11 03:08:49","Metropolitana","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","18","Femenino","Argentina","Otro familiar","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76633","2023-03-11 03:36:38","Metropolitana","39","Femenino","Otra/o","SI","Vivienda de un familiar","SI","14","Femenino","Argentina","Padrastro","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76634","2023-03-11 08:56:19","Metropolitana","Sin dato","Femenino","Otra Institución","SI","NS/NC","SI","17","Masculino","NS/NC","Desconocido","NS/NC","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76635","2023-03-12 02:24:48","Metropolitana","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","11","Femenino","Argentina","Otro familiar","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76636","2023-03-12 06:57:23","Metropolitana","30","Femenino","Comisaría","SI","Otro","SI","14","Femenino","Argentina","Desconocido","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76637","2023-03-12 04:21:45","Metropolitana","Sin dato","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","13","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76638","2023-03-12 04:34:20","Metropolitana","32","Femenino","Madre","NO","Vivienda de la Víctima","SI","13","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76640","2023-03-12 11:26:46","Metropolitana","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","42","Femenino","Argentina","Ex pareja","NS/NC","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"76641","2023-03-13 09:23:53","Metropolitana","Sin dato","Ns/Nc","Madre","NO","NS/NC","SI","13","Ns/Nc","NS/NC","Abuelo","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76642","2023-03-13 02:41:52","Metropolitana","Sin dato","Masculino","Comisaría","NO","Vivienda del Agresor","SI","25","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO"
"76643","2023-03-13 05:02:25","Metropolitana","30","Femenino","Víctima","NO","Vivienda del Agresor","SI","30","Femenino","Argentina","Otro familiar","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76644","2023-03-13 05:21:39","Cuyo","Sin dato","Masculino","Familiar","NO","NS/NC","SI","14","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76645","2023-03-13 07:27:23","Metropolitana","Sin dato","Femenino","Comisaría","SI","Calle","SI","38","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"76646","2023-03-13 11:15:47","Metropolitana","Sin dato","Masculino","Comisaría","SI","Vivienda del Agresor","SI","9","Femenino","Argentina","Abuelo","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
